ano;cod_municipio;rd;nm_municipio;gre;cod_escola;nm_escola;tp_escola;p_em;nota_lp;nota_mt;nota_saep;idepe;mat_3em;tdi_3em;TP_LOCALIZACAO;IN_INTERNET;IN_NOTURNO;IN_EJA;QT_MAT_BAS;QT_MAT_MED_INT;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_BRANCA;TX_MAT_MED_INT
2008;2613909;Sertão do Pajeú;Serra Talhada;Sertão do Alto Pajeú;26021900;ESCOLA SOLIDONIO LEITE;REGULAR;0,84;3,26;3,59;3,43;2,89;;29,3;Urbana;0;1;1;1030;1;566;464;90;0,000970873786407767
2008;2614006;Sertão Central;Serrita;Sertão Central;26013452;ESCOLA DESEMBARGADOR JOAO PAES;REGULAR;0,84;3,32;3,58;3,45;2,91;;20,2;Urbana;1;1;0;1067;0;619;448;59;0
2008;2614105;Sertão do Moxotó;Sertânia;Sertão do Moxotó-Ipanema;26029812;ESCOLA AMARO LAFAYETTE;REGULAR;0,74;3,93;4,13;4,03;2,97;;20;Urbana;1;1;1;666;0;405;261;74;0
2008;2614105;Sertão do Moxotó;Sertânia;Sertão do Moxotó-Ipanema;26029910;ESCOLA OLAVO BILAC;REGULAR;0,78;3,56;4;3,78;2,94;;45,3;Urbana;1;1;1;1129;4;644;485;90;0,00354295837023915
2008;2614105;Sertão do Moxotó;Sertânia;Sertão do Moxotó-Ipanema;26029936;ESCOLA PROFESSOR JORGE DE MENEZES;REGULAR;0,73;4,21;4,47;4,34;3,18;;53,9;Urbana;1;1;1;916;0;492;424;41;0
2008;2614204;Mata Sul;Sirinhaém;Mata Sul;26104601;ESCOLA ESTADUAL BARRA DE SIRINHAEM;REGULAR;0,83;2,6;3,31;2,96;2,46;;30,7;Urbana;0;1;1;618;0;303;315;18;0
2008;2614204;Mata Sul;Sirinhaém;Mata Sul;26181320;ESCOLA ESTADUAL DR MIGUEL ARRAES DE ALENCAR;REGULAR;;;;;;;;Urbana;;;;;;;;;
2008;2614204;Mata Sul;Sirinhaém;Mata Sul;26169193;ESCOLA ESTADUAL TEOTÔNIO CORREIA DA SILVA;REGULAR;0,77;3,24;3,4;3,32;2,57;;33,3;Rural;1;1;0;222;0;137;85;1;0
2008;2614303;Sertão do Araripe;Moreilândia;Sertão do Araripe;26008505;ESCOLA MARIA LUIZA DE BRITO FERREIRA;REGULAR;0,94;3,08;3,54;3,31;3,11;;20;Urbana;1;1;0;363;0;198;165;57;0
2008;2614303;Sertão do Araripe;Moreilândia;Sertão do Araripe;26008181;ESCOLA PRESIDENTE MEDICI;REGULAR;0,69;3,61;4,04;3,82;2,64;;23,9;Urbana;0;1;1;856;0;432;424;306;0
2008;2614402;Sertão do Pajeú;Solidão;Sertão do Alto Pajeú;26022850;ESC N S DE LOURDES ENS FUNDAMENTAL E MEDIO;REGULAR;0,81;4,26;4,56;4,41;3,56;;40,4;Urbana;1;1;0;428;0;258;170;54;0
2008;2614501;Agreste Setentrional;Surubim;Vale do Capibaribe;26065401;ESCOLA ANA FAUSTINA;REGULAR;0,91;4,06;4,09;4,07;3,72;;19,8;Urbana;1;1;1;1419;0;726;693;79;0
2008;2614501;Agreste Setentrional;Surubim;Vale do Capibaribe;26064642;ESCOLA MARIA CECILIA BARBOSA LEAL;REGULAR;0,72;3,23;3,54;3,38;2,45;;39,2;Urbana;1;1;1;1686;0;868;818;351;0
2008;2614501;Agreste Setentrional;Surubim;Vale do Capibaribe;26064626;ESCOLA SEVERINO FARIAS;REGULAR;0,78;3,37;3,79;3,58;2,79;;56,6;Urbana;1;1;1;2099;0;1125;974;275;0
2008;2614600;Sertão do Pajeú;Tabira;Sertão do Alto Pajeú;26023245;ESCOLA ARNALDO ALVES CAVALCANTI ENSINO FUNDAMENTAL E MÉDIO;REGULAR;0,69;3,93;3,92;3,92;2,71;;35,2;Urbana;1;1;1;1295;0;764;531;21;0
2008;2614600;Sertão do Pajeú;Tabira;Sertão do Alto Pajeú;26023334;ESCOLA PEDRO PIRES FERREIRA;REGULAR;0,87;4,46;4,63;4,54;3,97;;14,3;Urbana;1;1;1;448;0;240;208;23;0
2008;2614600;Sertão do Pajeú;Tabira;Sertão do Alto Pajeú;26133949;ESCOLA PROFESSORA CARLOTA BRECKENFELD;REGULAR;0,75;4,12;4,31;4,21;3,14;;26;Urbana;1;1;1;1250;0;649;601;58;0
2008;2614709;Agreste Central;Tacaimbó;Agreste Centro Norte;26063280;ESCOLA FRANCISCO DE ASSIS BARROS;REGULAR;0,75;3,42;3,99;3,71;2,79;;29,2;Urbana;1;1;0;761;0;400;361;77;0
2008;2614709;Agreste Central;Tacaimbó;Agreste Centro Norte;26063310;ESCOLA JOSE LEITE BARROS;REGULAR;0,84;3,67;3,47;3,57;2,99;;58,8;Urbana;1;1;0;1098;0;638;460;95;0
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26042711;ESCOLA DO ESPINHEIRO;REGULAR;;;;;;;;Rural;0;0;0;52;0;22;30;0;0
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26043335;ESCOLA JOAO BATISTA DE VASCONCELOS;REGULAR;0,73;3,48;3,46;3,47;2,54;;43;Urbana;1;1;1;698;8;394;304;7;0,0114613180515759
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26149907;ESCOLA JUAZEIRO;REGULAR;;;;;;;;Rural;0;0;0;120;0;42;78;1;0
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26043505;ESCOLA JULIA GOMES DE ARAUJO;REGULAR;0,8;3,19;3,55;3,37;2,68;;23,4;Rural;1;1;0;631;2;330;301;20;0,00316957210776545
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26043076;ESCOLA PAKARARUS EZEQUIEL;REGULAR;;2,62;3,22;2,92;;;61,1;Rural;0;1;1;533;0;274;259;2;0
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26043408;ESCOLA PRINCESA ISABEL;REGULAR;;;;;;;;Rural;0;1;1;263;0;125;138;0;0
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26043009;ESCOLA SANTA CLARA;REGULAR;;;;;;;;Rural;0;1;1;40;0;24;16;0;0
2008;2614808;Sertão de Itaparica;Tacaratu;Sertão do Submédio São Francisco;26043130;ESCOLA SERGIO MAGALHÃES;REGULAR;0,73;4,14;4,43;4,28;3,13;;29,3;Urbana;1;1;1;537;2;291;246;16;0,0037243947858473
2008;2614857;Mata Sul;Tamandaré;Mata Sul;26103834;ESCOLA TAMANDARE ENS.FUNDAMENTAL E MEDIO;REGULAR;0,74;3,38;3,31;3,34;2,47;;25,5;Urbana;0;1;1;1367;0;801;566;26;0
2008;2615003;Agreste Setentrional;Taquaritinga do Norte;Agreste Centro Norte;26065592;ESC SEVERINO CORDEIRO DE ARRUDA;REGULAR;0,7;3,5;3,55;3,53;2,47;;21,3;Urbana;1;1;0;663;0;382;281;90;0
2008;2615003;Agreste Setentrional;Taquaritinga do Norte;Agreste Centro Norte;26065606;ESCOLA JOSE BEZERRA DE ANDRADE;REGULAR;0,7;3,86;4,01;3,93;2,77;;19;Urbana;1;1;0;700;0;392;308;33;0
2008;2615102;Agreste Meridional;Terezinha;Agreste Meridional;26081180;ESCOLA MONSENHOR ALFREDO DAMASO;REGULAR;0,88;3,88;3,99;3,94;3,48;;52;Urbana;1;1;1;667;0;399;268;68;0
2008;2615201;Sertão Central;Terra Nova;Sertão Central;26038536;ESCOLA GUMERCINDO CABRAL;REGULAR;0,88;3,39;3,58;3,48;3,08;;43,2;Urbana;1;1;0;813;0;474;339;14;0
2008;2615300;Mata Norte;Timbaúba;Mata Norte;26091720;ESCOLA JORNALISTA JÁDER DE ANDRADE;REGULAR;0,62;3,33;3,66;3,49;2,17;;29,6;Urbana;1;1;0;1813;0;1056;757;129;0
2008;2615300;Mata Norte;Timbaúba;Mata Norte;26091828;ESCOLA PROFº JOSÉ MENDES DA SILVA;REGULAR;0,51;3,14;3,59;3,36;1,72;;32,9;Urbana;0;1;1;1937;0;1058;879;156;0
2008;2615409;Agreste Setentrional;Toritama;Agreste Centro Norte;26066181;ESCOLA ESTELITA TIMOTEO;REGULAR;0,75;3,52;3,82;3,67;2,75;;26,2;Urbana;0;1;0;935;0;500;435;41;0
2008;2615409;Agreste Setentrional;Toritama;Agreste Centro Norte;26066220;ESCOLA PROTAZIO SOARES DE SOUZA;REGULAR;0,87;3,48;3,7;3,59;3,13;;48,6;Urbana;1;1;0;1787;0;971;816;167;0
2008;2615508;Mata Norte;Tracunhaém;Mata Norte;26092298;ESCOLA AGAMENON MAGALHAES;REGULAR;0,8;3,69;3,51;3,6;2,89;;34,6;Urbana;1;1;0;493;2;245;248;17;0,00405679513184584
2008;2615508;Mata Norte;Tracunhaém;Mata Norte;26092301;ESCOLA DR WALFREDO LUIZ PESSOA DE MELO;REGULAR;0,76;3,57;3,75;3,66;2,78;;37,5;Urbana;1;1;1;941;3;514;427;35;0,00318809776833156
2008;2615607;Sertão do Araripe;Trindade;Sertão do Araripe;26008882;ESC PROF ANTONIA MARINHO APOLINARIO;REGULAR;0,51;3,33;3,33;3,33;1,7;;25;Urbana;1;1;1;490;0;251;239;39;0
2008;2615607;Sertão do Araripe;Trindade;Sertão do Araripe;26008530;ESCOLA GOVERNADOR MUNIZ FALCAO;REGULAR;0,61;3,14;3,52;3,33;2,03;;30,7;Urbana;1;1;1;984;0;522;462;69;0
2008;2615607;Sertão do Araripe;Trindade;Sertão do Araripe;26008548;ESCOLA HORTENCIO PEREIRA LIMA;REGULAR;0,78;3,42;3,18;3,3;2,56;;36,5;Urbana;1;1;1;994;0;697;297;101;0
2008;2615706;Sertão do Pajeú;Triunfo;Sertão do Alto Pajeú;26134085;ESCOLA ALFREDO DE CARVALHO;REGULAR;0,82;4,03;4,03;4,03;3,3;;15,3;Urbana;1;1;1;880;0;526;354;3;0
2008;2615706;Sertão do Pajeú;Triunfo;Sertão do Alto Pajeú;26024047;ESCOLA MONSENHOR LUIZ SAMPAIO;REGULAR;0,99;4,49;4,3;4,4;4,33;;31,5;Urbana;1;1;1;644;0;319;325;17;0
2008;2615805;Agreste Meridional;Tupanatinga;Sertão do Moxotó-Ipanema;26048337;ESCOLA JOSÉ EMILIO DE MELO;REGULAR;0,76;3,31;3,54;3,42;2,6;;60;Urbana;1;1;1;1244;7;772;472;35;0,00562700964630225
2008;2615904;Sertão do Pajeú;Tuparetama;Sertão do Alto Pajeú;26024551;ESCOLA CONEGO OLIMPIO TORRES;REGULAR;0,81;4,34;4,08;4,21;3,43;;56,9;Urbana;1;1;1;417;2;247;170;21;0,00479616306954436
2008;2615904;Sertão do Pajeú;Tuparetama;Sertão do Alto Pajeú;26024578;ESCOLA ERNESTO DE SOUZA LEITE;REGULAR;0,79;4,13;5,07;4,6;3,63;;28;Urbana;1;1;1;698;0;354;344;85;0
2008;2616001;Agreste Meridional;Venturosa;Sertão do Moxotó-Ipanema;26049406;ESCOLA QUITERIA WANDERLEY SIMÕES;REGULAR;0,74;3,4;3,74;3,57;2,63;;47,7;Urbana;1;1;0;1096;6;639;457;78;0,00547445255474453
2008;2616100;Sertão Central;Verdejante;Sertão Central;26014190;ESCOLA ANISIO VERAS;REGULAR;0,82;2,81;3,26;3,04;2,48;;27,3;Urbana;1;1;1;855;0;505;350;29;0
2008;2616183;Agreste Setentrional;Vertente do Lério;Vale do Capibaribe;26145677;ESCOLA JUSTA BARBOSA DE SALES;REGULAR;0,72;3,48;3,61;3,54;2,54;;32,3;Urbana;0;1;1;503;0;268;235;51;0
2008;2616308;Mata Norte;Vicência;Mata Norte;26092492;ESCOLA DR JOAQUIM CORREIA;REGULAR;0,77;3,52;3,4;3,46;2,67;;38,7;Urbana;1;1;1;1173;8;716;457;170;0,00682011935208866
2008;2616308;Mata Norte;Vicência;Mata Norte;26092786;ESCOLA PADRE GUEDES;REGULAR;0,56;3,17;3,52;3,34;1,86;;32,9;Urbana;1;1;1;1198;6;604;594;109;0,00500834724540902
2008;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26095335;ESC SENADOR JOAO CLEOFAS DE OLIVEIRA;REGULAR;0,81;3,3;3,48;3,39;2,74;;50;Urbana;1;1;1;1339;0;658;681;72;0
2008;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26094800;ESCOLA ANTONIO DIAS CARDOSO;REGULAR;0,69;3,05;3,37;3,21;2,21;;58,2;Urbana;1;1;0;1675;0;875;800;247;0
2008;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26095530;ESCOLA ESTADUAL PROFº EUDÓXIA DE A. FERREIRA;REGULAR;0,47;2,56;2,81;2,68;1,25;;52,9;Urbana;1;1;1;532;0;215;317;18;0
2008;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26094860;ESCOLA GUIOMAR KRAUSE GONÇALVES;REGULAR;0,63;3,07;3,31;3,19;2,02;;40;Urbana;1;1;1;1093;0;529;564;133;0
2008;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26095289;ESCOLA JOSE JOAQUIM DA SILVA FILHO;REGULAR;0,7;3,27;3,43;3,35;2,35;;71;Urbana;0;1;0;1150;0;619;531;49;0
2008;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26094878;ESCOLA MADRE LUCILA MAGALHAES;REGULAR;0,72;2,8;3,34;3,07;2,22;;32,9;Urbana;1;1;0;1029;0;498;531;75;0
2008;2616407;Mata Sul;Vitória de Santo Antão;Mata Centro;26095297;ESCOLA PROFESSORA AMÉLIA COELHO;REGULAR;0,76;3,25;3,43;3,34;2,55;;46,2;Urbana;1;1;1;1668;0;858;810;8;0
2008;2616506;Mata Sul;Xexéu;Mata Sul;26105101;ESCOLA JOAO PEREIRA SOBRINHO;REGULAR;0,85;3,13;3,31;3,22;2,74;;51;Urbana;1;1;0;962;0;525;437;41;0
2008;2616506;Mata Sul;Xexéu;Mata Sul;26096072;ESCOLA MIRANDOLINA PESSOA DE QUEIROZ;REGULAR;0,83;3,49;3,61;3,55;2,96;;67,6;Rural;1;1;0;147;0;82;65;0;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26106957;ESCOLA LUIZ RODOLFO DE ARAUJO JUNIOR;REGULAR;0,71;3,82;3,72;3,77;2,66;;65,7;Urbana;1;1;1;1665;0;885;780;227;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26106612;ESCOLA MARECHAL COSTA E SILVA;REGULAR;0,85;3,87;3,74;3,8;3,22;;36,1;Urbana;1;1;1;1054;0;538;516;40;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26106698;ESCOLA ORFANATO ESTRELA DE BETHEL;REGULAR;0,65;4,09;3,66;3,87;2,52;;50;Urbana;1;1;0;614;0;303;311;111;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26106701;ESCOLA PASTOR AMARO DE SENA;REGULAR;0,7;3,27;3,52;3,39;2,37;;62,1;Urbana;1;1;1;928;0;374;554;38;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26106728;ESCOLA POLIVALENTE DE ABREU E LIMA;REGULAR;0,65;3,17;3,38;3,28;2,13;;80,9;Urbana;1;1;1;2356;0;1315;1041;127;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26107074;ESCOLA PROFA AZINETE RAMOS CARNEIRO;REGULAR;0,79;3,46;3,73;3,6;2,86;;77,3;Urbana;1;1;1;990;0;540;450;60;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26107082;ESCOLA PROFESSORA ISAURA DE FRANÇA;REGULAR;0,65;2,94;3,37;3,16;2,05;;65,6;Urbana;1;1;1;1101;0;603;498;105;0
2009;2600054;Metropolitana Recife;Abreu e Lima;Metropolitana Norte;26137149;ESCOLA STELA MARIA DOS SANTOS P BARROS;REGULAR;0,65;3,57;3,6;3,58;2,33;;74,6;Urbana;1;1;0;622;0;303;319;139;0
2009;2600104;Sertão do Pajeú;Afogados da Ingazeira;Sertão do Alto Pajeú;26014564;COL NORMAL EST DE AFOGADOS DA INGAZEIRA;REGULAR;0,86;4,19;4,33;4,26;3,64;;40,2;Urbana;1;1;1;1896;0;1040;856;372;0
2009;2600104;Sertão do Pajeú;Afogados da Ingazeira;Sertão do Alto Pajeú;26014572;ESC CONEGO JOAO LEITE GONCALVES DE ANDRADE;REGULAR;0,82;4,37;4,51;4,44;3,63;;24,8;Urbana;1;1;0;972;0;527;445;55;0
2009;2600104;Sertão do Pajeú;Afogados da Ingazeira;Sertão do Alto Pajeú;26014610;ESCOLA PADRE CARLOS COTTART;REGULAR;0,85;3,86;3,76;3,81;3,23;;14,3;Urbana;1;1;1;589;0;278;311;69;0
2009;2600203;Sertão do São Francisco;Afrânio;Sertão do Médio São Francisco;26030950;ESCOLA ANTONIO CAVALCANTI FILHO;REGULAR;0,82;3,5;3,65;3,57;2,92;;35,7;Urbana;1;1;1;941;232;523;418;89;0,246546227417641
2009;2600302;Agreste Central;Agrestina;Agreste Centro Norte;26081849;ESCOLA PROFESSOR JOSE CONSTANTINO;REGULAR;0,87;3,71;3,65;3,68;3,21;;48,7;Urbana;1;1;1;1285;0;778;507;69;0
2009;2600401;Mata Sul;Água Preta;Mata Sul;26096358;ESCOLAS JOAO VICENTE DE QUEIROZ;REGULAR;0,76;3,18;3,54;3,36;2,56;;42,3;Rural;0;1;1;321;0;181;140;3;0
2009;2600500;Agreste Meridional;Águas Belas;Agreste Meridional;26044412;ESCOLA JOAO RODRIGUES CARDOSO;REGULAR;0,65;4,06;3,82;3,94;2,56;;44,2;Urbana;1;1;1;1352;2;895;457;133;0,0014792899408284
2009;2600609;Agreste Central;Alagoinha;Sertão do Moxotó-Ipanema;26049562;ESCOLA ESTADUAL GONÇALO ANTUNES BEZERRA;REGULAR;0,86;3,95;4,1;4,02;3,44;;56,1;Urbana;1;1;0;1518;0;788;730;156;0
2009;2600708;Mata Norte;Aliança;Mata Norte;26087022;ESCOLA CEL LUIZ IGNACIO PESSOA DE MELO;REGULAR;0,94;4,32;3,54;3,93;3,7;;65,6;Rural;1;1;1;636;0;255;381;54;0
2009;2600708;Mata Norte;Aliança;Mata Norte;26087030;ESCOLA DOM BOSCO;REGULAR;0,81;3,51;3,72;3,61;2,94;;32,5;Urbana;1;1;1;1006;0;549;457;74;0
2009;2600807;Agreste Central;Altinho;Agreste Centro Norte;26082020;ESCOLA JOSE LINS DE FIGUEIREDO;REGULAR;0,87;4,12;4,04;4,08;3,55;;50,5;Urbana;1;1;0;1089;0;513;576;117;0
2009;2600906;Mata Sul;Amaraji;Mata Sul;26097117;ESCOLA ANTONIO ALVES DE ARAUJO;REGULAR;0,83;3,95;3,9;3,93;3,25;;47,2;Urbana;1;1;1;1050;0;572;478;132;0
2009;2600906;Mata Sul;Amaraji;Mata Sul;26097249;ESCOLA DOM LUIZ DE BRITO;REGULAR;;;;;;;0;Urbana;1;1;1;452;0;229;223;65;0
2009;2601003;Agreste Meridional;Angelim;Agreste Meridional;26071924;ESCOLA AZARIAS SALGADO;REGULAR;0,7;4;3,8;3,9;2,72;;45,5;Urbana;1;1;0;915;0;492;423;90;0
2009;2601052;Metropolitana Recife;Araçoiaba;Metropolitana Norte;26105837;ESCOLA MARIA GAYAO PESSOA GUERRA;REGULAR;0,85;3,37;3,67;3,52;3;;68,5;Urbana;1;1;0;1696;1;981;715;64;0,000589622641509434
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26001624;ESCOLA ANIZIO RODRIGUES COELHO;REGULAR;0,91;4,06;4,41;4,23;3,85;;17,9;Urbana;1;1;1;750;0;394;356;63;0
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26000261;ESCOLA DA INDEPENDÊNCIA;REGULAR;0,79;4,12;3,85;3,99;3,15;;41,3;Urbana;1;1;1;1471;0;813;658;109;0
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26000024;ESCOLA LUIZ GONZAGA DUARTE;REGULAR;0,66;3,88;4,24;4,06;2,68;;56;Urbana;1;1;1;1839;1;1012;827;268;0,000543773790103317
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26000636;ESCOLA MANOEL RIBEIRO DAMASCENO;REGULAR;0,82;4,65;4,25;4,45;3,66;;24;Urbana;1;1;1;654;0;344;310;66;0
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26001594;ESCOLA MOISES BOM DE OLIVEIRA;REGULAR;;;;;;;66,7;Urbana;1;1;1;451;0;262;189;20;0
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26000741;ESCOLA PADRE LUIZ GONZAGA;REGULAR;0,71;4,31;3,61;3,96;2,8;;53,9;Urbana;0;1;1;1614;0;1075;539;195;0
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26000792;ESCOLA PROF MANOEL BONIFACIO COSTA;REGULAR;0,69;3,79;3,69;3,74;2,57;;82,3;Urbana;1;1;1;1381;0;769;612;102;0
2009;2601102;Sertão do Araripe;Araripina;Sertão do Araripe;26001225;ESCOLA SÃO JOÃO BATISTA;REGULAR;0,9;3,16;3,35;3,26;2,94;;50;Urbana;1;1;1;425;0;236;189;36;0
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26024721;ESCOLA ANTONIO JAPIASSU;REGULAR;0,97;2,86;3,08;2,97;2,88;;60;Urbana;1;1;1;1011;0;501;510;58;0
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26024730;ESCOLA CARLOS RIOS;REGULAR;0,74;3,63;3,74;3,69;2,72;;63,4;Urbana;1;1;0;1971;0;1131;840;250;0
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26024756;ESCOLA INDUSTRIAL DE ARCOVERDE;REGULAR;0,65;3,52;3,83;3,67;2,39;;71,4;Urbana;0;1;1;1067;0;501;566;21;0
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26024764;ESCOLA JORNALISTA EDSON REGIS;REGULAR;0,84;3,1;2,92;3,01;2,52;;40;Urbana;1;1;1;914;0;461;453;30;0
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26024780;ESCOLA LIONS ANTONIO MORENO;REGULAR;0,72;3,5;3,81;3,65;2,64;;37,5;Urbana;1;1;1;543;0;300;243;15;0
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26024802;ESCOLA MONSENHOR JOSE KEHRLE;REGULAR;0,87;3,54;3,65;3,59;3,12;;49,1;Urbana;1;1;1;1637;0;851;786;92;0
2009;2601201;Sertão do Moxotó;Arcoverde;Sertão do Moxotó-Ipanema;26025175;ESCOLA NOE NUNES FERRAZ;REGULAR;;;;;;;0;Urbana;1;1;1;488;0;252;236;62;0
2009;2601300;Agreste Central;Barra de Guabiraba;Mata Centro;26082861;ESCOLA LEOBALDO SOARES DA SILVA;REGULAR;0,88;3,7;3,63;3,67;3,23;;40,4;Urbana;1;1;0;1064;0;587;477;138;0
2009;2601409;Mata Sul;Barreiros;Mata Sul;26097591;ESC PROF JOAQUIM AUGUSTO NORONHA FILHO;REGULAR;0,74;3,45;3,65;3,55;2,62;;54,4;Urbana;1;1;0;1564;0;948;616;83;0
2009;2601409;Mata Sul;Barreiros;Mata Sul;26097710;ESCOLA CENTRAL BARREIROS;REGULAR;;;;;;;100;Rural;1;1;1;532;0;254;278;17;0
2009;2601409;Mata Sul;Barreiros;Mata Sul;26097354;ESCOLA CRISTIANO BARBOSA E SILVA;REGULAR;0,69;3,35;3,2;3,28;2,27;;88;Urbana;1;1;1;645;0;318;327;39;0
2009;2601409;Mata Sul;Barreiros;Mata Sul;26097257;ESCOLA DR ANTHENOR GUIMARAES;REGULAR;0,89;3,14;3,25;3,19;2,84;;82;Rural;1;1;1;925;0;481;444;34;0
2009;2601409;Mata Sul;Barreiros;Mata Sul;26097370;ESCOLA HELIO SANTIAGO RAMOS;REGULAR;0,81;2,88;3,06;2,97;2,42;;76,2;Urbana;1;1;1;764;0;391;373;38;0
2009;2601508;Mata Sul;Belém de Maria;Mata Sul;26097982;ESCOLA PRESIDENTE TANCREDO NEVES;REGULAR;0,94;3,7;3,87;3,79;3,56;;36,2;Urbana;1;1;1;525;0;291;234;80;0
2009;2601607;Sertão de Itaparica;Belém do São Francisco;Sertão do Submédio São Francisco;26040220;ESC CELESTINO NUNES;REGULAR;0,88;2,61;3,22;2,91;2,57;;68,8;Rural;0;1;1;186;1;90;96;23;0,00537634408602151
2009;2601607;Sertão de Itaparica;Belém do São Francisco;Sertão do Submédio São Francisco;26039770;ESCOLA DR ALIPIO LUSTOSA;REGULAR;0,77;4,23;3,84;4,04;3,09;;36,8;Urbana;1;1;1;514;5;268;246;6;0,00972762645914397
2009;2601607;Sertão de Itaparica;Belém do São Francisco;Sertão do Submédio São Francisco;26139120;ESCOLA ESTADUAL HONORIO BERNARDES DA SILVA;REGULAR;;;;;;;;Rural;;;;;;;;;
2009;2601607;Sertão de Itaparica;Belém do São Francisco;Sertão do Submédio São Francisco;26134213;ESCOLA MARIA EMILIA CANTARELLI ENS FUN E MEDIO;REGULAR;0,65;4,07;3,83;3,95;2,57;;38,5;Urbana;1;1;1;1072;21;636;436;35;0,019589552238806
2009;2601607;Sertão de Itaparica;Belém do São Francisco;Sertão do Submédio São Francisco;26038935;ESCOLA MONSENHOR JOAO PIRES;REGULAR;0,79;3,55;3,42;3,48;2,74;;65,1;Urbana;1;1;1;838;8;435;403;19;0,00954653937947494
2009;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26050048;ESCOLA BENTO AMERICO;REGULAR;0,67;3,04;3,53;3,29;2,2;;61,1;Urbana;1;1;0;1122;0;575;547;141;0
2009;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26050064;ESCOLA FREI CASSIANO COMACCHIO;REGULAR;0,75;3,47;3,52;3,5;2,62;;52,7;Urbana;1;1;0;1382;0;943;439;90;0
2009;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26050102;ESCOLA JOAO MONTEIRO DE MELO;REGULAR;0,66;3,15;3,65;3,4;2,24;;30,4;Urbana;1;1;0;1246;0;661;585;84;0
2009;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26050196;ESCOLA PROFESSOR DONINO;REGULAR;0,76;4,24;3,88;4,06;3,09;;54,1;Urbana;1;1;0;1126;0;607;519;32;0
2009;2601706;Agreste Central;Belo Jardim;Agreste Centro Norte;26050200;ESCOLA PROFESSORA MARIA GALVAO;REGULAR;;;;;;;0;Urbana;1;1;1;528;0;260;268;33;0
2009;2601805;Sertão do Moxotó;Betânia;Sertão do Moxotó-Ipanema;26025876;ESCOLA OSMAR DE SOUZA FERRAZ;REGULAR;0,88;3,71;3,5;3,61;3,17;;36,4;Urbana;1;1;0;480;0;289;191;4;0
2009;2601904;Agreste Central;Bezerros;Mata Centro;26051702;ESCOLA DOM JOSE LAMARTINE SOARES;REGULAR;0,8;4,14;4,15;4,15;3,34;;83,7;Urbana;1;1;1;717;0;382;335;92;0
2009;2601904;Agreste Central;Bezerros;Mata Centro;26051761;ESCOLA ESTADUAL CÔNEGO ALEXANDRE CAVALCANTI;REGULAR;0,77;4,33;4,52;4,43;3,4;;66,9;Urbana;1;1;0;1126;0;572;554;94;0
2009;2601904;Agreste Central;Bezerros;Mata Centro;26051176;ESCOLA EURICO QUEIROZ;REGULAR;0,69;3,9;3,79;3,85;2,66;;62;Urbana;1;1;1;1467;0;811;656;144;0
